Dátum;Èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.4.2016;0:00;0;0;0
1.4.2016;1:00;1;0;1
1.4.2016;2:00;0;0;0
1.4.2016;3:00;0;0;0
1.4.2016;4:00;0;0;0
1.4.2016;5:00;2;2;0
1.4.2016;6:00;4;2;2
1.4.2016;7:00;7;5;2
1.4.2016;8:00;6;2;4
1.4.2016;9:00;8;3;5
1.4.2016;10:00;6;3;3
1.4.2016;11:00;11;3;8
1.4.2016;12:00;12;5;7
1.4.2016;13:00;16;7;9
1.4.2016;14:00;21;4;17
1.4.2016;15:00;27;16;11
1.4.2016;16:00;30;13;17
1.4.2016;17:00;29;16;13
1.4.2016;18:00;21;13;8
1.4.2016;19:00;7;6;1
1.4.2016;20:00;2;2;0
1.4.2016;21:00;0;0;0
1.4.2016;22:00;2;2;0
1.4.2016;23:00;0;0;0
2.4.2016;0:00;0;0;0
2.4.2016;1:00;0;0;0
2.4.2016;2:00;0;0;0
2.4.2016;3:00;0;0;0
2.4.2016;4:00;0;0;0
2.4.2016;5:00;0;0;0
2.4.2016;6:00;1;0;1
2.4.2016;7:00;4;3;1
2.4.2016;8:00;8;1;7
2.4.2016;9:00;19;2;17
2.4.2016;10:00;29;7;22
2.4.2016;11:00;42;13;29
2.4.2016;12:00;72;21;51
2.4.2016;13:00;53;12;41
2.4.2016;14:00;74;30;44
2.4.2016;15:00;75;42;33
2.4.2016;16:00;60;39;21
2.4.2016;17:00;46;31;15
2.4.2016;18:00;24;18;6
2.4.2016;19:00;19;13;6
2.4.2016;20:00;7;7;0
2.4.2016;21:00;0;0;0
2.4.2016;22:00;1;0;1
2.4.2016;23:00;0;0;0
3.4.2016;0:00;0;0;0
3.4.2016;1:00;0;0;0
3.4.2016;2:00;0;0;0
3.4.2016;3:00;0;0;0
3.4.2016;4:00;0;0;0
3.4.2016;5:00;0;0;0
3.4.2016;6:00;0;0;0
3.4.2016;7:00;1;0;1
3.4.2016;8:00;9;3;6
3.4.2016;9:00;23;5;18
3.4.2016;10:00;75;11;64
3.4.2016;11:00;100;25;75
3.4.2016;12:00;95;39;56
3.4.2016;13:00;136;50;86
3.4.2016;14:00;141;52;89
3.4.2016;15:00;180;90;90
3.4.2016;16:00;151;92;59
3.4.2016;17:00;104;55;49
3.4.2016;18:00;85;63;22
3.4.2016;19:00;24;20;4
3.4.2016;20:00;3;3;0
3.4.2016;21:00;0;0;0
3.4.2016;22:00;0;0;0
3.4.2016;23:00;0;0;0
4.4.2016;0:00;0;0;0
4.4.2016;1:00;0;0;0
4.4.2016;2:00;0;0;0
4.4.2016;3:00;0;0;0
4.4.2016;4:00;0;0;0
4.4.2016;5:00;0;0;0
4.4.2016;6:00;2;0;2
4.4.2016;7:00;5;3;2
4.4.2016;8:00;5;5;0
4.4.2016;9:00;5;3;2
4.4.2016;10:00;14;4;10
4.4.2016;11:00;31;9;22
4.4.2016;12:00;26;13;13
4.4.2016;13:00;28;9;19
4.4.2016;14:00;42;23;19
4.4.2016;15:00;49;18;31
4.4.2016;16:00;73;35;38
4.4.2016;17:00;77;39;38
4.4.2016;18:00;47;27;20
4.4.2016;19:00;42;29;13
4.4.2016;20:00;9;8;1
4.4.2016;21:00;1;1;0
4.4.2016;22:00;0;0;0
4.4.2016;23:00;1;0;1
5.4.2016;0:00;0;0;0
5.4.2016;1:00;0;0;0
5.4.2016;2:00;0;0;0
5.4.2016;3:00;0;0;0
5.4.2016;4:00;0;0;0
5.4.2016;5:00;2;2;0
5.4.2016;6:00;1;0;1
5.4.2016;7:00;4;3;1
5.4.2016;8:00;7;5;2
5.4.2016;9:00;19;3;16
5.4.2016;10:00;18;2;16
5.4.2016;11:00;19;11;8
5.4.2016;12:00;26;5;21
5.4.2016;13:00;31;7;24
5.4.2016;14:00;42;14;28
5.4.2016;15:00;51;27;24
5.4.2016;16:00;87;35;52
5.4.2016;17:00;119;37;82
5.4.2016;18:00;130;92;38
5.4.2016;19:00;75;67;8
5.4.2016;20:00;11;9;2
5.4.2016;21:00;2;2;0
5.4.2016;22:00;1;0;1
5.4.2016;23:00;1;0;1
6.4.2016;0:00;0;0;0
6.4.2016;1:00;0;0;0
6.4.2016;2:00;0;0;0
6.4.2016;3:00;0;0;0
6.4.2016;4:00;0;0;0
6.4.2016;5:00;1;0;1
6.4.2016;6:00;2;1;1
6.4.2016;7:00;4;2;2
6.4.2016;8:00;7;4;3
6.4.2016;9:00;6;1;5
6.4.2016;10:00;9;2;7
6.4.2016;11:00;9;7;2
6.4.2016;12:00;16;10;6
6.4.2016;13:00;9;0;9
6.4.2016;14:00;11;4;7
6.4.2016;15:00;32;14;18
6.4.2016;16:00;48;21;27
6.4.2016;17:00;50;20;30
6.4.2016;18:00;76;46;30
6.4.2016;19:00;34;21;13
6.4.2016;20:00;7;5;2
6.4.2016;21:00;0;0;0
6.4.2016;22:00;0;0;0
6.4.2016;23:00;0;0;0
7.4.2016;0:00;0;0;0
7.4.2016;1:00;0;0;0
7.4.2016;2:00;0;0;0
7.4.2016;3:00;0;0;0
7.4.2016;4:00;0;0;0
7.4.2016;5:00;2;2;0
7.4.2016;6:00;0;0;0
7.4.2016;7:00;5;1;4
7.4.2016;8:00;6;5;1
7.4.2016;9:00;10;5;5
7.4.2016;10:00;21;4;17
7.4.2016;11:00;23;10;13
7.4.2016;12:00;34;15;19
7.4.2016;13:00;18;14;4
7.4.2016;14:00;20;8;12
7.4.2016;15:00;32;12;20
7.4.2016;16:00;83;23;60
7.4.2016;17:00;112;65;47
7.4.2016;18:00;72;51;21
7.4.2016;19:00;25;23;2
7.4.2016;20:00;1;0;1
7.4.2016;21:00;0;0;0
7.4.2016;22:00;0;0;0
7.4.2016;23:00;0;0;0
8.4.2016;0:00;0;0;0
8.4.2016;1:00;0;0;0
8.4.2016;2:00;0;0;0
8.4.2016;3:00;1;0;1
8.4.2016;4:00;0;0;0
8.4.2016;5:00;1;1;0
8.4.2016;6:00;1;0;1
8.4.2016;7:00;0;0;0
8.4.2016;8:00;1;0;1
8.4.2016;9:00;2;1;1
8.4.2016;10:00;0;0;0
8.4.2016;11:00;6;2;4
8.4.2016;12:00;2;1;1
8.4.2016;13:00;2;2;0
8.4.2016;14:00;2;1;1
8.4.2016;15:00;2;1;1
8.4.2016;16:00;11;9;2
8.4.2016;17:00;0;0;0
8.4.2016;18:00;1;1;0
8.4.2016;19:00;0;0;0
8.4.2016;20:00;0;0;0
8.4.2016;21:00;1;0;1
8.4.2016;22:00;0;0;0
8.4.2016;23:00;0;0;0
9.4.2016;0:00;0;0;0
9.4.2016;1:00;0;0;0
9.4.2016;2:00;0;0;0
9.4.2016;3:00;0;0;0
9.4.2016;4:00;0;0;0
9.4.2016;5:00;0;0;0
9.4.2016;6:00;0;0;0
9.4.2016;7:00;2;0;2
9.4.2016;8:00;1;1;0
9.4.2016;9:00;2;1;1
9.4.2016;10:00;0;0;0
9.4.2016;11:00;0;0;0
9.4.2016;12:00;0;0;0
9.4.2016;13:00;1;0;1
9.4.2016;14:00;7;4;3
9.4.2016;15:00;5;3;2
9.4.2016;16:00;10;4;6
9.4.2016;17:00;18;10;8
9.4.2016;18:00;5;4;1
9.4.2016;19:00;8;8;0
9.4.2016;20:00;0;0;0
9.4.2016;21:00;1;0;1
9.4.2016;22:00;3;2;1
9.4.2016;23:00;0;0;0
10.4.2016;0:00;0;0;0
10.4.2016;1:00;0;0;0
10.4.2016;2:00;0;0;0
10.4.2016;3:00;0;0;0
10.4.2016;4:00;0;0;0
10.4.2016;5:00;0;0;0
10.4.2016;6:00;0;0;0
10.4.2016;7:00;2;0;2
10.4.2016;8:00;6;1;5
10.4.2016;9:00;5;2;3
10.4.2016;10:00;23;4;19
10.4.2016;11:00;23;12;11
10.4.2016;12:00;27;14;13
10.4.2016;13:00;27;10;17
10.4.2016;14:00;21;12;9
10.4.2016;15:00;28;14;14
10.4.2016;16:00;17;13;4
10.4.2016;17:00;64;60;4
10.4.2016;18:00;10;5;5
10.4.2016;19:00;6;4;2
10.4.2016;20:00;4;0;4
10.4.2016;21:00;1;1;0
10.4.2016;22:00;1;0;1
10.4.2016;23:00;0;0;0
11.4.2016;0:00;0;0;0
11.4.2016;1:00;0;0;0
11.4.2016;2:00;0;0;0
11.4.2016;3:00;0;0;0
11.4.2016;4:00;0;0;0
11.4.2016;5:00;1;1;0
11.4.2016;6:00;1;0;1
11.4.2016;7:00;6;5;1
11.4.2016;8:00;3;2;1
11.4.2016;9:00;2;2;0
11.4.2016;10:00;4;0;4
11.4.2016;11:00;3;0;3
11.4.2016;12:00;7;2;5
11.4.2016;13:00;7;3;4
11.4.2016;14:00;14;8;6
11.4.2016;15:00;12;7;5
11.4.2016;16:00;38;15;23
11.4.2016;17:00;41;16;25
11.4.2016;18:00;57;33;24
11.4.2016;19:00;30;24;6
11.4.2016;20:00;1;0;1
11.4.2016;21:00;3;2;1
11.4.2016;22:00;0;0;0
11.4.2016;23:00;0;0;0
12.4.2016;0:00;0;0;0
12.4.2016;1:00;0;0;0
12.4.2016;2:00;0;0;0
12.4.2016;3:00;0;0;0
12.4.2016;4:00;0;0;0
12.4.2016;5:00;1;1;0
12.4.2016;6:00;1;0;1
12.4.2016;7:00;6;4;2
12.4.2016;8:00;7;5;2
12.4.2016;9:00;8;3;5
12.4.2016;10:00;35;9;26
12.4.2016;11:00;27;21;6
12.4.2016;12:00;33;21;12
12.4.2016;13:00;30;12;18
12.4.2016;14:00;38;19;19
12.4.2016;15:00;42;16;26
12.4.2016;16:00;52;19;33
12.4.2016;17:00;67;25;42
12.4.2016;18:00;68;46;22
12.4.2016;19:00;53;44;9
12.4.2016;20:00;5;5;0
12.4.2016;21:00;3;1;2
12.4.2016;22:00;1;1;0
12.4.2016;23:00;1;0;1
13.4.2016;0:00;0;0;0
13.4.2016;1:00;0;0;0
13.4.2016;2:00;0;0;0
13.4.2016;3:00;0;0;0
13.4.2016;4:00;0;0;0
13.4.2016;5:00;1;1;0
13.4.2016;6:00;2;1;1
13.4.2016;7:00;5;3;2
13.4.2016;8:00;5;4;1
13.4.2016;9:00;6;1;5
13.4.2016;10:00;20;8;12
13.4.2016;11:00;26;13;13
13.4.2016;12:00;33;10;23
13.4.2016;13:00;43;17;26
13.4.2016;14:00;39;21;18
13.4.2016;15:00;54;23;31
13.4.2016;16:00;94;41;53
13.4.2016;17:00;123;48;75
13.4.2016;18:00;133;85;48
13.4.2016;19:00;55;42;13
13.4.2016;20:00;8;7;1
13.4.2016;21:00;0;0;0
13.4.2016;22:00;0;0;0
13.4.2016;23:00;0;0;0
14.4.2016;0:00;0;0;0
14.4.2016;1:00;0;0;0
14.4.2016;2:00;0;0;0
14.4.2016;3:00;0;0;0
14.4.2016;4:00;0;0;0
14.4.2016;5:00;0;0;0
14.4.2016;6:00;0;0;0
14.4.2016;7:00;2;1;1
14.4.2016;8:00;6;3;3
14.4.2016;9:00;0;0;0
14.4.2016;10:00;4;0;4
14.4.2016;11:00;3;1;2
14.4.2016;12:00;1;1;0
14.4.2016;13:00;0;0;0
14.4.2016;14:00;5;3;2
14.4.2016;15:00;1;0;1
14.4.2016;16:00;7;6;1
14.4.2016;17:00;9;2;7
14.4.2016;18:00;10;6;4
14.4.2016;19:00;5;3;2
14.4.2016;20:00;2;1;1
14.4.2016;21:00;2;1;1
14.4.2016;22:00;0;0;0
14.4.2016;23:00;0;0;0
15.4.2016;0:00;0;0;0
15.4.2016;1:00;0;0;0
15.4.2016;2:00;0;0;0
15.4.2016;3:00;0;0;0
15.4.2016;4:00;0;0;0
15.4.2016;5:00;1;1;0
15.4.2016;6:00;0;0;0
15.4.2016;7:00;4;3;1
15.4.2016;8:00;5;2;3
15.4.2016;9:00;15;6;9
15.4.2016;10:00;18;4;14
15.4.2016;11:00;34;12;22
15.4.2016;12:00;13;7;6
15.4.2016;13:00;23;14;9
15.4.2016;14:00;31;15;16
15.4.2016;15:00;45;20;25
15.4.2016;16:00;38;23;15
15.4.2016;17:00;41;17;24
15.4.2016;18:00;32;15;17
15.4.2016;19:00;24;19;5
15.4.2016;20:00;3;2;1
15.4.2016;21:00;0;0;0
15.4.2016;22:00;0;0;0
15.4.2016;23:00;0;0;0
16.4.2016;0:00;0;0;0
16.4.2016;1:00;0;0;0
16.4.2016;2:00;0;0;0
16.4.2016;3:00;0;0;0
16.4.2016;4:00;0;0;0
16.4.2016;5:00;1;0;1
16.4.2016;6:00;0;0;0
16.4.2016;7:00;8;3;5
16.4.2016;8:00;29;5;24
16.4.2016;9:00;40;9;31
16.4.2016;10:00;100;22;78
16.4.2016;11:00;167;45;122
16.4.2016;12:00;144;45;99
16.4.2016;13:00;164;51;113
16.4.2016;14:00;210;89;121
16.4.2016;15:00;204;108;96
16.4.2016;16:00;207;122;85
16.4.2016;17:00;171;125;46
16.4.2016;18:00;120;95;25
16.4.2016;19:00;30;18;12
16.4.2016;20:00;9;8;1
16.4.2016;21:00;4;3;1
16.4.2016;22:00;2;1;1
16.4.2016;23:00;0;0;0
17.4.2016;0:00;0;0;0
17.4.2016;1:00;0;0;0
17.4.2016;2:00;0;0;0
17.4.2016;3:00;0;0;0
17.4.2016;4:00;0;0;0
17.4.2016;5:00;0;0;0
17.4.2016;6:00;1;0;1
17.4.2016;7:00;8;0;8
17.4.2016;8:00;30;4;26
17.4.2016;9:00;55;10;45
17.4.2016;10:00;123;43;80
17.4.2016;11:00;165;48;117
17.4.2016;12:00;149;90;59
17.4.2016;13:00;142;98;44
17.4.2016;14:00;133;62;71
17.4.2016;15:00;180;92;88
17.4.2016;16:00;149;91;58
17.4.2016;17:00;92;67;25
17.4.2016;18:00;40;34;6
17.4.2016;19:00;14;13;1
17.4.2016;20:00;6;6;0
17.4.2016;21:00;0;0;0
17.4.2016;22:00;0;0;0
17.4.2016;23:00;0;0;0
18.4.2016;0:00;0;0;0
18.4.2016;1:00;0;0;0
18.4.2016;2:00;0;0;0
18.4.2016;3:00;0;0;0
18.4.2016;4:00;0;0;0
18.4.2016;5:00;1;1;0
18.4.2016;6:00;2;1;1
18.4.2016;7:00;4;2;2
18.4.2016;8:00;2;2;0
18.4.2016;9:00;2;1;1
18.4.2016;10:00;4;2;2
18.4.2016;11:00;5;2;3
18.4.2016;12:00;2;2;0
18.4.2016;13:00;4;4;0
18.4.2016;14:00;5;3;2
18.4.2016;15:00;11;7;4
18.4.2016;16:00;6;4;2
18.4.2016;17:00;10;3;7
18.4.2016;18:00;13;7;6
18.4.2016;19:00;12;7;5
18.4.2016;20:00;2;2;0
18.4.2016;21:00;0;0;0
18.4.2016;22:00;0;0;0
18.4.2016;23:00;0;0;0
19.4.2016;0:00;0;0;0
19.4.2016;1:00;0;0;0
19.4.2016;2:00;0;0;0
19.4.2016;3:00;0;0;0
19.4.2016;4:00;0;0;0
19.4.2016;5:00;2;2;0
19.4.2016;6:00;3;1;2
19.4.2016;7:00;7;4;3
19.4.2016;8:00;7;5;2
19.4.2016;9:00;4;2;2
19.4.2016;10:00;22;3;19
19.4.2016;11:00;23;11;12
19.4.2016;12:00;26;15;11
19.4.2016;13:00;24;14;10
19.4.2016;14:00;21;8;13
19.4.2016;15:00;29;13;16
19.4.2016;16:00;45;14;31
19.4.2016;17:00;55;23;32
19.4.2016;18:00;57;38;19
19.4.2016;19:00;44;38;6
19.4.2016;20:00;2;1;1
19.4.2016;21:00;2;1;1
19.4.2016;22:00;1;1;0
19.4.2016;23:00;0;0;0
20.4.2016;0:00;0;0;0
20.4.2016;1:00;0;0;0
20.4.2016;2:00;0;0;0
20.4.2016;3:00;0;0;0
20.4.2016;4:00;0;0;0
20.4.2016;5:00;1;1;0
20.4.2016;6:00;5;2;3
20.4.2016;7:00;2;1;1
20.4.2016;8:00;5;4;1
20.4.2016;9:00;13;8;5
20.4.2016;10:00;8;1;7
20.4.2016;11:00;14;6;8
20.4.2016;12:00;16;7;9
20.4.2016;13:00;10;8;2
20.4.2016;14:00;24;12;12
20.4.2016;15:00;37;18;19
20.4.2016;16:00;31;17;14
20.4.2016;17:00;45;16;29
20.4.2016;18:00;52;35;17
20.4.2016;19:00;19;14;5
20.4.2016;20:00;5;3;2
20.4.2016;21:00;2;2;0
20.4.2016;22:00;0;0;0
20.4.2016;23:00;0;0;0
21.4.2016;0:00;0;0;0
21.4.2016;1:00;0;0;0
21.4.2016;2:00;0;0;0
21.4.2016;3:00;0;0;0
21.4.2016;4:00;0;0;0
21.4.2016;5:00;1;1;0
21.4.2016;6:00;3;0;3
21.4.2016;7:00;4;0;4
21.4.2016;8:00;12;10;2
21.4.2016;9:00;16;10;6
21.4.2016;10:00;26;9;17
21.4.2016;11:00;28;17;11
21.4.2016;12:00;40;18;22
21.4.2016;13:00;43;20;23
21.4.2016;14:00;60;29;31
21.4.2016;15:00;47;22;25
21.4.2016;16:00;109;35;74
21.4.2016;17:00;90;46;44
21.4.2016;18:00;91;47;44
21.4.2016;19:00;49;38;11
21.4.2016;20:00;16;14;2
21.4.2016;21:00;3;2;1
21.4.2016;22:00;2;1;1
21.4.2016;23:00;0;0;0
22.4.2016;0:00;0;0;0
22.4.2016;1:00;0;0;0
22.4.2016;2:00;0;0;0
22.4.2016;3:00;0;0;0
22.4.2016;4:00;1;0;1
22.4.2016;5:00;0;0;0
22.4.2016;6:00;1;0;1
22.4.2016;7:00;5;2;3
22.4.2016;8:00;13;9;4
22.4.2016;9:00;13;2;11
22.4.2016;10:00;33;13;20
22.4.2016;11:00;31;13;18
22.4.2016;12:00;44;16;28
22.4.2016;13:00;41;16;25
22.4.2016;14:00;91;55;36
22.4.2016;15:00;84;49;35
22.4.2016;16:00;91;43;48
22.4.2016;17:00;82;36;46
22.4.2016;18:00;96;48;48
22.4.2016;19:00;53;41;12
22.4.2016;20:00;16;11;5
22.4.2016;21:00;6;6;0
22.4.2016;22:00;6;4;2
22.4.2016;23:00;0;0;0
23.4.2016;0:00;0;0;0
23.4.2016;1:00;0;0;0
23.4.2016;2:00;1;1;0
23.4.2016;3:00;0;0;0
23.4.2016;4:00;0;0;0
23.4.2016;5:00;0;0;0
23.4.2016;6:00;2;1;1
23.4.2016;7:00;14;5;9
23.4.2016;8:00;30;4;26
23.4.2016;9:00;29;8;21
23.4.2016;10:00;59;9;50
23.4.2016;11:00;40;18;22
23.4.2016;12:00;55;24;31
23.4.2016;13:00;41;30;11
23.4.2016;14:00;39;22;17
23.4.2016;15:00;53;22;31
23.4.2016;16:00;59;31;28
23.4.2016;17:00;41;25;16
23.4.2016;18:00;49;41;8
23.4.2016;19:00;15;9;6
23.4.2016;20:00;4;4;0
23.4.2016;21:00;2;2;0
23.4.2016;22:00;0;0;0
23.4.2016;23:00;1;1;0
24.4.2016;0:00;1;0;1
24.4.2016;1:00;0;0;0
24.4.2016;2:00;0;0;0
24.4.2016;3:00;0;0;0
24.4.2016;4:00;0;0;0
24.4.2016;5:00;0;0;0
24.4.2016;6:00;0;0;0
24.4.2016;7:00;2;0;2
24.4.2016;8:00;0;0;0
24.4.2016;9:00;1;0;1
24.4.2016;10:00;23;3;20
24.4.2016;11:00;6;2;4
24.4.2016;12:00;17;5;12
24.4.2016;13:00;11;6;5
24.4.2016;14:00;14;13;1
24.4.2016;15:00;14;6;8
24.4.2016;16:00;11;7;4
24.4.2016;17:00;9;3;6
24.4.2016;18:00;9;5;4
24.4.2016;19:00;3;3;0
24.4.2016;20:00;0;0;0
24.4.2016;21:00;0;0;0
24.4.2016;22:00;1;1;0
24.4.2016;23:00;0;0;0
25.4.2016;0:00;0;0;0
25.4.2016;1:00;0;0;0
25.4.2016;2:00;0;0;0
25.4.2016;3:00;0;0;0
25.4.2016;4:00;0;0;0
25.4.2016;5:00;0;0;0
25.4.2016;6:00;3;3;0
25.4.2016;7:00;3;2;1
25.4.2016;8:00;0;0;0
25.4.2016;9:00;1;0;1
25.4.2016;10:00;5;4;1
25.4.2016;11:00;5;5;0
25.4.2016;12:00;4;2;2
25.4.2016;13:00;5;3;2
25.4.2016;14:00;3;1;2
25.4.2016;15:00;9;3;6
25.4.2016;16:00;13;3;10
25.4.2016;17:00;21;8;13
25.4.2016;18:00;6;1;5
25.4.2016;19:00;9;7;2
25.4.2016;20:00;5;3;2
25.4.2016;21:00;0;0;0
25.4.2016;22:00;2;2;0
25.4.2016;23:00;0;0;0
26.4.2016;0:00;0;0;0
26.4.2016;1:00;0;0;0
26.4.2016;2:00;0;0;0
26.4.2016;3:00;0;0;0
26.4.2016;4:00;0;0;0
26.4.2016;5:00;1;1;0
26.4.2016;6:00;1;0;1
26.4.2016;7:00;2;0;2
26.4.2016;8:00;3;2;1
26.4.2016;9:00;7;4;3
26.4.2016;10:00;14;2;12
26.4.2016;11:00;11;8;3
26.4.2016;12:00;16;10;6
26.4.2016;13:00;3;0;3
26.4.2016;14:00;13;5;8
26.4.2016;15:00;17;10;7
26.4.2016;16:00;39;16;23
26.4.2016;17:00;73;34;39
26.4.2016;18:00;38;20;18
26.4.2016;19:00;44;39;5
26.4.2016;20:00;6;6;0
26.4.2016;21:00;0;0;0
26.4.2016;22:00;0;0;0
26.4.2016;23:00;0;0;0
27.4.2016;0:00;0;0;0
27.4.2016;1:00;0;0;0
27.4.2016;2:00;0;0;0
27.4.2016;3:00;0;0;0
27.4.2016;4:00;0;0;0
27.4.2016;5:00;0;0;0
27.4.2016;6:00;0;0;0
27.4.2016;7:00;0;0;0
27.4.2016;8:00;0;0;0
27.4.2016;9:00;1;0;1
27.4.2016;10:00;0;0;0
27.4.2016;11:00;2;0;2
27.4.2016;12:00;0;0;0
27.4.2016;13:00;2;1;1
27.4.2016;14:00;1;0;1
27.4.2016;15:00;2;2;0
27.4.2016;16:00;1;0;1
27.4.2016;17:00;0;0;0
27.4.2016;18:00;4;2;2
27.4.2016;19:00;2;0;2
27.4.2016;20:00;2;2;0
27.4.2016;21:00;0;0;0
27.4.2016;22:00;0;0;0
27.4.2016;23:00;0;0;0
28.4.2016;0:00;0;0;0
28.4.2016;1:00;0;0;0
28.4.2016;2:00;0;0;0
28.4.2016;3:00;0;0;0
28.4.2016;4:00;0;0;0
28.4.2016;5:00;2;2;0
28.4.2016;6:00;2;1;1
28.4.2016;7:00;2;0;2
28.4.2016;8:00;5;4;1
28.4.2016;9:00;17;2;15
28.4.2016;10:00;9;3;6
28.4.2016;11:00;15;7;8
28.4.2016;12:00;27;17;10
28.4.2016;13:00;13;6;7
28.4.2016;14:00;10;4;6
28.4.2016;15:00;12;8;4
28.4.2016;16:00;20;8;12
28.4.2016;17:00;13;8;5
28.4.2016;18:00;17;6;11
28.4.2016;19:00;19;13;6
28.4.2016;20:00;7;6;1
28.4.2016;21:00;2;1;1
28.4.2016;22:00;0;0;0
28.4.2016;23:00;1;1;0
29.4.2016;0:00;0;0;0
29.4.2016;1:00;0;0;0
29.4.2016;2:00;0;0;0
29.4.2016;3:00;0;0;0
29.4.2016;4:00;0;0;0
29.4.2016;5:00;2;2;0
29.4.2016;6:00;4;3;1
29.4.2016;7:00;6;2;4
29.4.2016;8:00;13;5;8
29.4.2016;9:00;25;6;19
29.4.2016;10:00;24;8;16
29.4.2016;11:00;17;8;9
29.4.2016;12:00;34;14;20
29.4.2016;13:00;40;14;26
29.4.2016;14:00;57;29;28
29.4.2016;15:00;63;22;41
29.4.2016;16:00;82;42;40
29.4.2016;17:00;98;50;48
29.4.2016;18:00;66;46;20
29.4.2016;19:00;42;31;11
29.4.2016;20:00;9;8;1
29.4.2016;21:00;2;1;1
29.4.2016;22:00;0;0;0
29.4.2016;23:00;2;0;2
30.4.2016;0:00;0;0;0
30.4.2016;1:00;0;0;0
30.4.2016;2:00;0;0;0
30.4.2016;3:00;0;0;0
30.4.2016;4:00;0;0;0
30.4.2016;5:00;1;0;1
30.4.2016;6:00;5;3;2
30.4.2016;7:00;6;2;4
30.4.2016;8:00;17;3;14
30.4.2016;9:00;35;3;32
30.4.2016;10:00;76;17;59
30.4.2016;11:00;120;49;71
30.4.2016;12:00;146;49;97
30.4.2016;13:00;161;53;108
30.4.2016;14:00;190;80;110
30.4.2016;15:00;202;102;100
30.4.2016;16:00;196;117;79
30.4.2016;17:00;190;136;54
30.4.2016;18:00;116;84;32
30.4.2016;19:00;52;42;10
30.4.2016;20:00;8;8;0
30.4.2016;21:00;5;5;0
30.4.2016;22:00;0;0;0
30.4.2016;23:00;1;0;1
;;14214;7039;7175
