Dátum;Èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.7.2016;0:00;1;1;0
1.7.2016;1:00;0;0;0
1.7.2016;2:00;0;0;0
1.7.2016;3:00;0;0;0
1.7.2016;4:00;0;0;0
1.7.2016;5:00;3;2;1
1.7.2016;6:00;7;3;4
1.7.2016;7:00;12;6;6
1.7.2016;8:00;16;12;4
1.7.2016;9:00;20;8;12
1.7.2016;10:00;32;13;19
1.7.2016;11:00;36;19;17
1.7.2016;12:00;24;18;6
1.7.2016;13:00;27;9;18
1.7.2016;14:00;40;25;15
1.7.2016;15:00;52;27;25
1.7.2016;16:00;60;30;30
1.7.2016;17:00;52;27;25
1.7.2016;18:00;63;30;33
1.7.2016;19:00;66;37;29
1.7.2016;20:00;26;24;2
1.7.2016;21:00;14;9;5
1.7.2016;22:00;4;2;2
1.7.2016;23:00;2;2;0
2.7.2016;0:00;0;0;0
2.7.2016;1:00;0;0;0
2.7.2016;2:00;0;0;0
2.7.2016;3:00;0;0;0
2.7.2016;4:00;0;0;0
2.7.2016;5:00;0;0;0
2.7.2016;6:00;8;2;6
2.7.2016;7:00;19;3;16
2.7.2016;8:00;36;8;28
2.7.2016;9:00;55;11;44
2.7.2016;10:00;102;27;75
2.7.2016;11:00;85;27;58
2.7.2016;12:00;69;39;30
2.7.2016;13:00;69;22;47
2.7.2016;14:00;79;36;43
2.7.2016;15:00;74;41;33
2.7.2016;16:00;145;117;28
2.7.2016;17:00;98;71;27
2.7.2016;18:00;61;45;16
2.7.2016;19:00;32;28;4
2.7.2016;20:00;16;16;0
2.7.2016;21:00;0;0;0
2.7.2016;22:00;0;0;0
2.7.2016;23:00;0;0;0
3.7.2016;0:00;0;0;0
3.7.2016;1:00;0;0;0
3.7.2016;2:00;0;0;0
3.7.2016;3:00;0;0;0
3.7.2016;4:00;0;0;0
3.7.2016;5:00;0;0;0
3.7.2016;6:00;0;0;0
3.7.2016;7:00;3;0;3
3.7.2016;8:00;18;7;11
3.7.2016;9:00;29;15;14
3.7.2016;10:00;39;17;22
3.7.2016;11:00;39;18;21
3.7.2016;12:00;28;11;17
3.7.2016;13:00;36;23;13
3.7.2016;14:00;49;25;24
3.7.2016;15:00;62;34;28
3.7.2016;16:00;77;52;25
3.7.2016;17:00;86;63;23
3.7.2016;18:00;92;49;43
3.7.2016;19:00;72;44;28
3.7.2016;20:00;33;18;15
3.7.2016;21:00;2;2;0
3.7.2016;22:00;2;1;1
3.7.2016;23:00;0;0;0
4.7.2016;0:00;0;0;0
4.7.2016;1:00;0;0;0
4.7.2016;2:00;0;0;0
4.7.2016;3:00;0;0;0
4.7.2016;4:00;0;0;0
4.7.2016;5:00;2;1;1
4.7.2016;6:00;7;2;5
4.7.2016;7:00;12;8;4
4.7.2016;8:00;20;7;13
4.7.2016;9:00;99;8;91
4.7.2016;10:00;70;25;45
4.7.2016;11:00;53;23;30
4.7.2016;12:00;76;39;37
4.7.2016;13:00;84;50;34
4.7.2016;14:00;92;50;42
4.7.2016;15:00;90;60;30
4.7.2016;16:00;95;56;39
4.7.2016;17:00;96;58;38
4.7.2016;18:00;103;54;49
4.7.2016;19:00;96;67;29
4.7.2016;20:00;34;33;1
4.7.2016;21:00;3;2;1
4.7.2016;22:00;5;1;4
4.7.2016;23:00;3;1;2
5.7.2016;0:00;0;0;0
5.7.2016;1:00;0;0;0
5.7.2016;2:00;0;0;0
5.7.2016;3:00;0;0;0
5.7.2016;4:00;0;0;0
5.7.2016;5:00;1;0;1
5.7.2016;6:00;5;0;5
5.7.2016;7:00;17;4;13
5.7.2016;8:00;34;8;26
5.7.2016;9:00;102;20;82
5.7.2016;10:00;162;36;126
5.7.2016;11:00;200;61;139
5.7.2016;12:00;177;77;100
5.7.2016;13:00;198;98;100
5.7.2016;14:00;231;157;74
5.7.2016;15:00;180;130;50
5.7.2016;16:00;205;147;58
5.7.2016;17:00;126;89;37
5.7.2016;18:00;112;85;27
5.7.2016;19:00;101;72;29
5.7.2016;20:00;68;54;14
5.7.2016;21:00;16;13;3
5.7.2016;22:00;4;3;1
5.7.2016;23:00;0;0;0
6.7.2016;0:00;0;0;0
6.7.2016;1:00;0;0;0
6.7.2016;2:00;0;0;0
6.7.2016;3:00;0;0;0
6.7.2016;4:00;0;0;0
6.7.2016;5:00;1;0;1
6.7.2016;6:00;9;6;3
6.7.2016;7:00;17;8;9
6.7.2016;8:00;9;6;3
6.7.2016;9:00;20;11;9
6.7.2016;10:00;27;19;8
6.7.2016;11:00;21;13;8
6.7.2016;12:00;34;21;13
6.7.2016;13:00;31;21;10
6.7.2016;14:00;42;14;28
6.7.2016;15:00;26;18;8
6.7.2016;16:00;38;12;26
6.7.2016;17:00;65;30;35
6.7.2016;18:00;72;37;35
6.7.2016;19:00;57;37;20
6.7.2016;20:00;24;17;7
6.7.2016;21:00;10;8;2
6.7.2016;22:00;3;3;0
6.7.2016;23:00;0;0;0
7.7.2016;0:00;0;0;0
7.7.2016;1:00;1;0;1
7.7.2016;2:00;0;0;0
7.7.2016;3:00;0;0;0
7.7.2016;4:00;0;0;0
7.7.2016;5:00;2;0;2
7.7.2016;6:00;9;5;4
7.7.2016;7:00;28;9;19
7.7.2016;8:00;16;11;5
7.7.2016;9:00;42;13;29
7.7.2016;10:00;34;19;15
7.7.2016;11:00;41;20;21
7.7.2016;12:00;74;60;14
7.7.2016;13:00;42;27;15
7.7.2016;14:00;34;26;8
7.7.2016;15:00;60;27;33
7.7.2016;16:00;97;53;44
7.7.2016;17:00;83;43;40
7.7.2016;18:00;116;55;61
7.7.2016;19:00;96;63;33
7.7.2016;20:00;45;36;9
7.7.2016;21:00;13;9;4
7.7.2016;22:00;2;0;2
7.7.2016;23:00;0;0;0
8.7.2016;0:00;0;0;0
8.7.2016;1:00;1;1;0
8.7.2016;2:00;0;0;0
8.7.2016;3:00;2;2;0
8.7.2016;4:00;0;0;0
8.7.2016;5:00;5;2;3
8.7.2016;6:00;10;4;6
8.7.2016;7:00;13;5;8
8.7.2016;8:00;13;7;6
8.7.2016;9:00;26;7;19
8.7.2016;10:00;45;17;28
8.7.2016;11:00;42;17;25
8.7.2016;12:00;19;7;12
8.7.2016;13:00;46;20;26
8.7.2016;14:00;39;22;17
8.7.2016;15:00;57;35;22
8.7.2016;16:00;62;28;34
8.7.2016;17:00;56;22;34
8.7.2016;18:00;76;41;35
8.7.2016;19:00;52;35;17
8.7.2016;20:00;25;19;6
8.7.2016;21:00;15;11;4
8.7.2016;22:00;0;0;0
8.7.2016;23:00;4;4;0
9.7.2016;0:00;1;1;0
9.7.2016;1:00;0;0;0
9.7.2016;2:00;0;0;0
9.7.2016;3:00;0;0;0
9.7.2016;4:00;1;1;0
9.7.2016;5:00;0;0;0
9.7.2016;6:00;4;2;2
9.7.2016;7:00;3;0;3
9.7.2016;8:00;16;3;13
9.7.2016;9:00;44;12;32
9.7.2016;10:00;62;17;45
9.7.2016;11:00;85;14;71
9.7.2016;12:00;104;58;46
9.7.2016;13:00;95;55;40
9.7.2016;14:00;151;86;65
9.7.2016;15:00;131;63;68
9.7.2016;16:00;125;77;48
9.7.2016;17:00;118;90;28
9.7.2016;18:00;138;102;36
9.7.2016;19:00;62;38;24
9.7.2016;20:00;47;31;16
9.7.2016;21:00;21;20;1
9.7.2016;22:00;0;0;0
9.7.2016;23:00;0;0;0
10.7.2016;0:00;0;0;0
10.7.2016;1:00;0;0;0
10.7.2016;2:00;4;4;0
10.7.2016;3:00;0;0;0
10.7.2016;4:00;0;0;0
10.7.2016;5:00;1;0;1
10.7.2016;6:00;12;2;10
10.7.2016;7:00;17;10;7
10.7.2016;8:00;63;13;50
10.7.2016;9:00;107;42;65
10.7.2016;10:00;115;54;61
10.7.2016;11:00;139;58;81
10.7.2016;12:00;113;57;56
10.7.2016;13:00;86;59;27
10.7.2016;14:00;106;50;56
10.7.2016;15:00;137;80;57
10.7.2016;16:00;101;78;23
10.7.2016;17:00;109;68;41
10.7.2016;18:00;93;47;46
10.7.2016;19:00;78;54;24
10.7.2016;20:00;47;35;12
10.7.2016;21:00;14;10;4
10.7.2016;22:00;7;7;0
10.7.2016;23:00;0;0;0
11.7.2016;0:00;0;0;0
11.7.2016;1:00;0;0;0
11.7.2016;2:00;0;0;0
11.7.2016;3:00;0;0;0
11.7.2016;4:00;0;0;0
11.7.2016;5:00;2;1;1
11.7.2016;6:00;5;3;2
11.7.2016;7:00;17;7;10
11.7.2016;8:00;17;9;8
11.7.2016;9:00;23;8;15
11.7.2016;10:00;82;17;65
11.7.2016;11:00;39;34;5
11.7.2016;12:00;32;24;8
11.7.2016;13:00;44;32;12
11.7.2016;14:00;46;39;7
11.7.2016;15:00;54;41;13
11.7.2016;16:00;45;31;14
11.7.2016;17:00;69;38;31
11.7.2016;18:00;61;32;29
11.7.2016;19:00;53;29;24
11.7.2016;20:00;37;17;20
11.7.2016;21:00;12;8;4
11.7.2016;22:00;1;1;0
11.7.2016;23:00;0;0;0
12.7.2016;0:00;0;0;0
12.7.2016;1:00;0;0;0
12.7.2016;2:00;0;0;0
12.7.2016;3:00;0;0;0
12.7.2016;4:00;0;0;0
12.7.2016;5:00;3;2;1
12.7.2016;6:00;18;6;12
12.7.2016;7:00;11;9;2
12.7.2016;8:00;28;15;13
12.7.2016;9:00;21;8;13
12.7.2016;10:00;62;25;37
12.7.2016;11:00;28;18;10
12.7.2016;12:00;35;23;12
12.7.2016;13:00;48;38;10
12.7.2016;14:00;68;51;17
12.7.2016;15:00;65;42;23
12.7.2016;16:00;33;15;18
12.7.2016;17:00;65;37;28
12.7.2016;18:00;34;24;10
12.7.2016;19:00;20;20;0
12.7.2016;20:00;9;6;3
12.7.2016;21:00;0;0;0
12.7.2016;22:00;2;2;0
12.7.2016;23:00;0;0;0
13.7.2016;0:00;0;0;0
13.7.2016;1:00;0;0;0
13.7.2016;2:00;0;0;0
13.7.2016;3:00;0;0;0
13.7.2016;4:00;0;0;0
13.7.2016;5:00;3;1;2
13.7.2016;6:00;10;6;4
13.7.2016;7:00;8;2;6
13.7.2016;8:00;11;9;2
13.7.2016;9:00;5;0;5
13.7.2016;10:00;10;2;8
13.7.2016;11:00;24;17;7
13.7.2016;12:00;14;8;6
13.7.2016;13:00;38;27;11
13.7.2016;14:00;29;13;16
13.7.2016;15:00;53;19;34
13.7.2016;16:00;66;39;27
13.7.2016;17:00;38;23;15
13.7.2016;18:00;25;13;12
13.7.2016;19:00;13;4;9
13.7.2016;20:00;11;9;2
13.7.2016;21:00;1;0;1
13.7.2016;22:00;0;0;0
13.7.2016;23:00;0;0;0
14.7.2016;0:00;0;0;0
14.7.2016;1:00;0;0;0
14.7.2016;2:00;0;0;0
14.7.2016;3:00;0;0;0
14.7.2016;4:00;0;0;0
14.7.2016;5:00;0;0;0
14.7.2016;6:00;0;0;0
14.7.2016;7:00;0;0;0
14.7.2016;8:00;1;1;0
14.7.2016;9:00;7;4;3
14.7.2016;10:00;5;3;2
14.7.2016;11:00;30;24;6
14.7.2016;12:00;20;14;6
14.7.2016;13:00;14;12;2
14.7.2016;14:00;17;12;5
14.7.2016;15:00;45;34;11
14.7.2016;16:00;31;17;14
14.7.2016;17:00;21;12;9
14.7.2016;18:00;20;9;11
14.7.2016;19:00;25;19;6
14.7.2016;20:00;4;2;2
14.7.2016;21:00;4;3;1
14.7.2016;22:00;0;0;0
14.7.2016;23:00;1;0;1
15.7.2016;0:00;0;0;0
15.7.2016;1:00;0;0;0
15.7.2016;2:00;1;0;1
15.7.2016;3:00;0;0;0
15.7.2016;4:00;0;0;0
15.7.2016;5:00;0;0;0
15.7.2016;6:00;6;2;4
15.7.2016;7:00;8;4;4
15.7.2016;8:00;11;4;7
15.7.2016;9:00;12;7;5
15.7.2016;10:00;33;12;21
15.7.2016;11:00;37;17;20
15.7.2016;12:00;27;15;12
15.7.2016;13:00;22;12;10
15.7.2016;14:00;40;13;27
15.7.2016;15:00;62;37;25
15.7.2016;16:00;50;30;20
15.7.2016;17:00;59;27;32
15.7.2016;18:00;45;25;20
15.7.2016;19:00;57;36;21
15.7.2016;20:00;34;28;6
15.7.2016;21:00;6;5;1
15.7.2016;22:00;0;0;0
15.7.2016;23:00;0;0;0
16.7.2016;0:00;1;0;1
16.7.2016;1:00;0;0;0
16.7.2016;2:00;0;0;0
16.7.2016;3:00;0;0;0
16.7.2016;4:00;0;0;0
16.7.2016;5:00;0;0;0
16.7.2016;6:00;2;0;2
16.7.2016;7:00;13;2;11
16.7.2016;8:00;2;1;1
16.7.2016;9:00;19;6;13
16.7.2016;10:00;21;15;6
16.7.2016;11:00;32;22;10
16.7.2016;12:00;34;22;12
16.7.2016;13:00;16;13;3
16.7.2016;14:00;22;16;6
16.7.2016;15:00;30;29;1
16.7.2016;16:00;11;8;3
16.7.2016;17:00;24;22;2
16.7.2016;18:00;4;4;0
16.7.2016;19:00;7;7;0
16.7.2016;20:00;10;10;0
16.7.2016;21:00;4;4;0
16.7.2016;22:00;0;0;0
16.7.2016;23:00;0;0;0
17.7.2016;0:00;0;0;0
17.7.2016;1:00;0;0;0
17.7.2016;2:00;0;0;0
17.7.2016;3:00;0;0;0
17.7.2016;4:00;0;0;0
17.7.2016;5:00;0;0;0
17.7.2016;6:00;0;0;0
17.7.2016;7:00;1;0;1
17.7.2016;8:00;3;2;1
17.7.2016;9:00;6;4;2
17.7.2016;10:00;27;18;9
17.7.2016;11:00;37;17;20
17.7.2016;12:00;41;18;23
17.7.2016;13:00;32;16;16
17.7.2016;14:00;71;44;27
17.7.2016;15:00;66;46;20
17.7.2016;16:00;111;60;51
17.7.2016;17:00;123;86;37
17.7.2016;18:00;72;40;32
17.7.2016;19:00;39;24;15
17.7.2016;20:00;17;13;4
17.7.2016;21:00;5;5;0
17.7.2016;22:00;2;0;2
17.7.2016;23:00;0;0;0
18.7.2016;0:00;0;0;0
18.7.2016;1:00;0;0;0
18.7.2016;2:00;0;0;0
18.7.2016;3:00;0;0;0
18.7.2016;4:00;0;0;0
18.7.2016;5:00;3;1;2
18.7.2016;6:00;4;2;2
18.7.2016;7:00;10;6;4
18.7.2016;8:00;11;4;7
18.7.2016;9:00;15;6;9
18.7.2016;10:00;66;26;40
18.7.2016;11:00;46;23;23
18.7.2016;12:00;71;53;18
18.7.2016;13:00;77;63;14
18.7.2016;14:00;63;55;8
18.7.2016;15:00;68;32;36
18.7.2016;16:00;70;41;29
18.7.2016;17:00;77;35;42
18.7.2016;18:00;118;40;78
18.7.2016;19:00;101;65;36
18.7.2016;20:00;55;45;10
18.7.2016;21:00;15;12;3
18.7.2016;22:00;6;6;0
18.7.2016;23:00;0;0;0
19.7.2016;0:00;0;0;0
19.7.2016;1:00;0;0;0
19.7.2016;2:00;0;0;0
19.7.2016;3:00;0;0;0
19.7.2016;4:00;0;0;0
19.7.2016;5:00;2;1;1
19.7.2016;6:00;11;4;7
19.7.2016;7:00;13;6;7
19.7.2016;8:00;18;13;5
19.7.2016;9:00;7;1;6
19.7.2016;10:00;52;28;24
19.7.2016;11:00;37;19;18
19.7.2016;12:00;40;25;15
19.7.2016;13:00;93;77;16
19.7.2016;14:00;108;79;29
19.7.2016;15:00;85;41;44
19.7.2016;16:00;86;37;49
19.7.2016;17:00;136;43;93
19.7.2016;18:00;158;89;69
19.7.2016;19:00;163;119;44
19.7.2016;20:00;70;48;22
19.7.2016;21:00;14;12;2
19.7.2016;22:00;0;0;0
19.7.2016;23:00;0;0;0
20.7.2016;0:00;2;2;0
20.7.2016;1:00;0;0;0
20.7.2016;2:00;0;0;0
20.7.2016;3:00;0;0;0
20.7.2016;4:00;0;0;0
20.7.2016;5:00;3;1;2
20.7.2016;6:00;13;7;6
20.7.2016;7:00;13;3;10
20.7.2016;8:00;23;14;9
20.7.2016;9:00;39;12;27
20.7.2016;10:00;65;27;38
20.7.2016;11:00;65;34;31
20.7.2016;12:00;56;30;26
20.7.2016;13:00;47;19;28
20.7.2016;14:00;63;22;41
20.7.2016;15:00;106;57;49
20.7.2016;16:00;81;45;36
20.7.2016;17:00;137;55;82
20.7.2016;18:00;131;62;69
20.7.2016;19:00;129;67;62
20.7.2016;20:00;121;86;35
20.7.2016;21:00;27;25;2
20.7.2016;22:00;5;4;1
20.7.2016;23:00;1;1;0
21.7.2016;0:00;2;2;0
21.7.2016;1:00;2;2;0
21.7.2016;2:00;1;0;1
21.7.2016;3:00;0;0;0
21.7.2016;4:00;0;0;0
21.7.2016;5:00;1;1;0
21.7.2016;6:00;4;1;3
21.7.2016;7:00;12;8;4
21.7.2016;8:00;16;9;7
21.7.2016;9:00;22;7;15
21.7.2016;10:00;50;17;33
21.7.2016;11:00;42;19;23
21.7.2016;12:00;44;22;22
21.7.2016;13:00;46;25;21
21.7.2016;14:00;41;21;20
21.7.2016;15:00;58;36;22
21.7.2016;16:00;68;31;37
21.7.2016;17:00;117;47;70
21.7.2016;18:00;129;74;55
21.7.2016;19:00;103;67;36
21.7.2016;20:00;72;52;20
21.7.2016;21:00;12;10;2
21.7.2016;22:00;3;2;1
21.7.2016;23:00;3;2;1
22.7.2016;0:00;1;0;1
22.7.2016;1:00;0;0;0
22.7.2016;2:00;0;0;0
22.7.2016;3:00;0;0;0
22.7.2016;4:00;0;0;0
22.7.2016;5:00;0;0;0
22.7.2016;6:00;1;0;1
22.7.2016;7:00;4;1;3
22.7.2016;8:00;12;8;4
22.7.2016;9:00;23;7;16
22.7.2016;10:00;38;11;27
22.7.2016;11:00;32;20;12
22.7.2016;12:00;33;15;18
22.7.2016;13:00;42;19;23
22.7.2016;14:00;88;70;18
22.7.2016;15:00;82;63;19
22.7.2016;16:00;55;26;29
22.7.2016;17:00;76;36;40
22.7.2016;18:00;72;35;37
22.7.2016;19:00;69;55;14
22.7.2016;20:00;46;32;14
22.7.2016;21:00;8;7;1
22.7.2016;22:00;2;1;1
22.7.2016;23:00;1;1;0
23.7.2016;0:00;0;0;0
23.7.2016;1:00;0;0;0
23.7.2016;2:00;0;0;0
23.7.2016;3:00;0;0;0
23.7.2016;4:00;0;0;0
23.7.2016;5:00;0;0;0
23.7.2016;6:00;0;0;0
23.7.2016;7:00;11;6;5
23.7.2016;8:00;51;11;40
23.7.2016;9:00;40;9;31
23.7.2016;10:00;86;21;65
23.7.2016;11:00;124;38;86
23.7.2016;12:00;114;44;70
23.7.2016;13:00;125;69;56
23.7.2016;14:00;121;56;65
23.7.2016;15:00;159;65;94
23.7.2016;16:00;154;105;49
23.7.2016;17:00;145;87;58
23.7.2016;18:00;105;67;38
23.7.2016;19:00;106;78;28
23.7.2016;20:00;42;37;5
23.7.2016;21:00;13;11;2
23.7.2016;22:00;2;1;1
23.7.2016;23:00;1;1;0
24.7.2016;0:00;0;0;0
24.7.2016;1:00;0;0;0
24.7.2016;2:00;1;0;1
24.7.2016;3:00;0;0;0
24.7.2016;4:00;0;0;0
24.7.2016;5:00;1;0;1
24.7.2016;6:00;0;0;0
24.7.2016;7:00;1;1;0
24.7.2016;8:00;2;2;0
24.7.2016;9:00;25;4;21
24.7.2016;10:00;84;29;55
24.7.2016;11:00;82;22;60
24.7.2016;12:00;103;51;52
24.7.2016;13:00;80;34;46
24.7.2016;14:00;125;67;58
24.7.2016;15:00;119;73;46
24.7.2016;16:00;105;61;44
24.7.2016;17:00;120;74;46
24.7.2016;18:00;86;65;21
24.7.2016;19:00;86;65;21
24.7.2016;20:00;27;17;10
24.7.2016;21:00;10;8;2
24.7.2016;22:00;3;1;2
24.7.2016;23:00;2;2;0
25.7.2016;0:00;1;0;1
25.7.2016;1:00;0;0;0
25.7.2016;2:00;0;0;0
25.7.2016;3:00;0;0;0
25.7.2016;4:00;0;0;0
25.7.2016;5:00;2;0;2
25.7.2016;6:00;6;2;4
25.7.2016;7:00;9;5;4
25.7.2016;8:00;14;9;5
25.7.2016;9:00;82;9;73
25.7.2016;10:00;65;36;29
25.7.2016;11:00;29;23;6
25.7.2016;12:00;28;27;1
25.7.2016;13:00;52;37;15
25.7.2016;14:00;63;51;12
25.7.2016;15:00;69;46;23
25.7.2016;16:00;66;44;22
25.7.2016;17:00;67;30;37
25.7.2016;18:00;108;42;66
25.7.2016;19:00;101;70;31
25.7.2016;20:00;53;46;7
25.7.2016;21:00;5;4;1
25.7.2016;22:00;0;0;0
25.7.2016;23:00;0;0;0
26.7.2016;0:00;0;0;0
26.7.2016;1:00;0;0;0
26.7.2016;2:00;0;0;0
26.7.2016;3:00;0;0;0
26.7.2016;4:00;0;0;0
26.7.2016;5:00;1;0;1
26.7.2016;6:00;11;4;7
26.7.2016;7:00;9;5;4
26.7.2016;8:00;14;9;5
26.7.2016;9:00;24;4;20
26.7.2016;10:00;59;21;38
26.7.2016;11:00;65;40;25
26.7.2016;12:00;66;40;26
26.7.2016;13:00;53;40;13
26.7.2016;14:00;96;74;22
26.7.2016;15:00;70;37;33
26.7.2016;16:00;50;29;21
26.7.2016;17:00;99;44;55
26.7.2016;18:00;123;54;69
26.7.2016;19:00;106;71;35
26.7.2016;20:00;61;35;26
26.7.2016;21:00;13;13;0
26.7.2016;22:00;0;0;0
26.7.2016;23:00;1;0;1
27.7.2016;0:00;0;0;0
27.7.2016;1:00;0;0;0
27.7.2016;2:00;0;0;0
27.7.2016;3:00;0;0;0
27.7.2016;4:00;0;0;0
27.7.2016;5:00;1;0;1
27.7.2016;6:00;4;1;3
27.7.2016;7:00;10;5;5
27.7.2016;8:00;22;11;11
27.7.2016;9:00;28;7;21
27.7.2016;10:00;56;35;21
27.7.2016;11:00;29;12;17
27.7.2016;12:00;30;21;9
27.7.2016;13:00;21;10;11
27.7.2016;14:00;25;7;18
27.7.2016;15:00;70;40;30
27.7.2016;16:00;77;30;47
27.7.2016;17:00;85;37;48
27.7.2016;18:00;136;75;61
27.7.2016;19:00;95;54;41
27.7.2016;20:00;44;34;10
27.7.2016;21:00;12;10;2
27.7.2016;22:00;2;2;0
27.7.2016;23:00;2;0;2
28.7.2016;0:00;0;0;0
28.7.2016;1:00;0;0;0
28.7.2016;2:00;0;0;0
28.7.2016;3:00;0;0;0
28.7.2016;4:00;0;0;0
28.7.2016;5:00;1;0;1
28.7.2016;6:00;2;0;2
28.7.2016;7:00;2;0;2
28.7.2016;8:00;9;5;4
28.7.2016;9:00;21;8;13
28.7.2016;10:00;24;14;10
28.7.2016;11:00;23;8;15
28.7.2016;12:00;24;19;5
28.7.2016;13:00;50;33;17
28.7.2016;14:00;56;34;22
28.7.2016;15:00;86;52;34
28.7.2016;16:00;62;27;35
28.7.2016;17:00;74;36;38
28.7.2016;18:00;52;25;27
28.7.2016;19:00;67;44;23
28.7.2016;20:00;31;20;11
28.7.2016;21:00;7;6;1
28.7.2016;22:00;0;0;0
28.7.2016;23:00;0;0;0
29.7.2016;0:00;0;0;0
29.7.2016;1:00;0;0;0
29.7.2016;2:00;3;3;0
29.7.2016;3:00;0;0;0
29.7.2016;4:00;0;0;0
29.7.2016;5:00;1;0;1
29.7.2016;6:00;9;1;8
29.7.2016;7:00;13;6;7
29.7.2016;8:00;5;4;1
29.7.2016;9:00;26;11;15
29.7.2016;10:00;68;28;40
29.7.2016;11:00;44;22;22
29.7.2016;12:00;26;13;13
29.7.2016;13:00;51;33;18
29.7.2016;14:00;58;32;26
29.7.2016;15:00;76;43;33
29.7.2016;16:00;74;46;28
29.7.2016;17:00;69;35;34
29.7.2016;18:00;73;45;28
29.7.2016;19:00;83;59;24
29.7.2016;20:00;37;26;11
29.7.2016;21:00;8;8;0
29.7.2016;22:00;0;0;0
29.7.2016;23:00;2;0;2
30.7.2016;0:00;1;0;1
30.7.2016;1:00;0;0;0
30.7.2016;2:00;0;0;0
30.7.2016;3:00;0;0;0
30.7.2016;4:00;0;0;0
30.7.2016;5:00;1;1;0
30.7.2016;6:00;6;0;6
30.7.2016;7:00;28;14;14
30.7.2016;8:00;46;10;36
30.7.2016;9:00;87;24;63
30.7.2016;10:00;100;26;74
30.7.2016;11:00;110;51;59
30.7.2016;12:00;107;46;61
30.7.2016;13:00;109;65;44
30.7.2016;14:00;112;69;43
30.7.2016;15:00;133;73;60
30.7.2016;16:00;120;92;28
30.7.2016;17:00;137;94;43
30.7.2016;18:00;80;53;27
30.7.2016;19:00;69;58;11
30.7.2016;20:00;43;34;9
30.7.2016;21:00;8;6;2
30.7.2016;22:00;2;1;1
30.7.2016;23:00;5;4;1
31.7.2016;0:00;5;3;2
31.7.2016;1:00;0;0;0
31.7.2016;2:00;0;0;0
31.7.2016;3:00;0;0;0
31.7.2016;4:00;2;2;0
31.7.2016;5:00;1;1;0
31.7.2016;6:00;5;0;5
31.7.2016;7:00;20;7;13
31.7.2016;8:00;42;10;32
31.7.2016;9:00;58;25;33
31.7.2016;10:00;123;53;70
31.7.2016;11:00;83;36;47
31.7.2016;12:00;89;51;38
31.7.2016;13:00;99;58;41
31.7.2016;14:00;97;62;35
31.7.2016;15:00;90;63;27
31.7.2016;16:00;126;98;28
31.7.2016;17:00;85;59;26
31.7.2016;18:00;90;70;20
31.7.2016;19:00;27;18;9
31.7.2016;20:00;11;10;1
31.7.2016;21:00;1;1;0
31.7.2016;22:00;0;0;0
31.7.2016;23:00;0;0;0
júl 2016;;26120;14514;11606
