Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.8.2017 0:00;0;0;0
1.8.2017 1:00;0;0;0
1.8.2017 2:00;1;0;1
1.8.2017 3:00;0;0;0
1.8.2017 4:00;0;0;0
1.8.2017 5:00;7;2;5
1.8.2017 6:00;21;4;17
1.8.2017 7:00;12;10;2
1.8.2017 8:00;34;21;13
1.8.2017 9:00;36;17;19
1.8.2017 10:00;47;24;23
1.8.2017 11:00;30;22;8
1.8.2017 12:00;47;38;9
1.8.2017 13:00;44;36;8
1.8.2017 14:00;44;35;9
1.8.2017 15:00;57;41;16
1.8.2017 16:00;48;36;12
1.8.2017 17:00;78;32;46
1.8.2017 18:00;81;46;35
1.8.2017 19:00;78;55;23
1.8.2017 20:00;67;50;17
1.8.2017 21:00;21;17;4
1.8.2017 22:00;3;1;2
1.8.2017 23:00;1;1;0
2.8.2017 0:00;0;0;0
2.8.2017 1:00;0;0;0
2.8.2017 2:00;0;0;0
2.8.2017 3:00;0;0;0
2.8.2017 4:00;0;0;0
2.8.2017 5:00;4;1;3
2.8.2017 6:00;13;3;10
2.8.2017 7:00;22;11;11
2.8.2017 8:00;27;15;12
2.8.2017 9:00;33;14;19
2.8.2017 10:00;17;6;11
2.8.2017 11:00;30;21;9
2.8.2017 12:00;34;29;5
2.8.2017 13:00;73;70;3
2.8.2017 14:00;31;27;4
2.8.2017 15:00;40;23;17
2.8.2017 16:00;33;20;13
2.8.2017 17:00;82;37;45
2.8.2017 18:00;59;24;35
2.8.2017 19:00;95;62;33
2.8.2017 20:00;35;29;6
2.8.2017 21:00;12;7;5
2.8.2017 22:00;8;7;1
2.8.2017 23:00;0;0;0
3.8.2017 0:00;0;0;0
3.8.2017 1:00;0;0;0
3.8.2017 2:00;0;0;0
3.8.2017 3:00;0;0;0
3.8.2017 4:00;0;0;0
3.8.2017 5:00;2;1;1
3.8.2017 6:00;16;6;10
3.8.2017 7:00;17;10;7
3.8.2017 8:00;26;14;12
3.8.2017 9:00;21;9;12
3.8.2017 10:00;47;26;21
3.8.2017 11:00;35;19;16
3.8.2017 12:00;25;17;8
3.8.2017 13:00;19;15;4
3.8.2017 14:00;30;22;8
3.8.2017 15:00;35;19;16
3.8.2017 16:00;48;33;15
3.8.2017 17:00;35;18;17
3.8.2017 18:00;59;34;25
3.8.2017 19:00;39;26;13
3.8.2017 20:00;35;27;8
3.8.2017 21:00;12;9;3
3.8.2017 22:00;4;2;2
3.8.2017 23:00;1;0;1
4.8.2017 0:00;0;0;0
4.8.2017 1:00;0;0;0
4.8.2017 2:00;0;0;0
4.8.2017 3:00;0;0;0
4.8.2017 4:00;0;0;0
4.8.2017 5:00;2;1;1
4.8.2017 6:00;13;4;9
4.8.2017 7:00;20;16;4
4.8.2017 8:00;22;15;7
4.8.2017 9:00;59;16;43
4.8.2017 10:00;30;16;14
4.8.2017 11:00;59;15;44
4.8.2017 12:00;28;17;11
4.8.2017 13:00;28;17;11
4.8.2017 14:00;18;11;7
4.8.2017 15:00;46;33;13
4.8.2017 16:00;36;26;10
4.8.2017 17:00;47;27;20
4.8.2017 18:00;48;28;20
4.8.2017 19:00;46;31;15
4.8.2017 20:00;32;22;10
4.8.2017 21:00;9;7;2
4.8.2017 22:00;2;1;1
4.8.2017 23:00;1;0;1
5.8.2017 0:00;0;0;0
5.8.2017 1:00;0;0;0
5.8.2017 2:00;1;1;0
5.8.2017 3:00;0;0;0
5.8.2017 4:00;0;0;0
5.8.2017 5:00;1;1;0
5.8.2017 6:00;18;1;17
5.8.2017 7:00;31;6;25
5.8.2017 8:00;65;12;53
5.8.2017 9:00;64;18;46
5.8.2017 10:00;78;27;51
5.8.2017 11:00;86;52;34
5.8.2017 12:00;122;70;52
5.8.2017 13:00;126;83;43
5.8.2017 14:00;102;85;17
5.8.2017 15:00;114;72;42
5.8.2017 16:00;123;80;43
5.8.2017 17:00;97;51;46
5.8.2017 18:00;85;51;34
5.8.2017 19:00;63;44;19
5.8.2017 20:00;55;46;9
5.8.2017 21:00;10;8;2
5.8.2017 22:00;6;1;5
5.8.2017 23:00;3;0;3
6.8.2017 0:00;0;0;0
6.8.2017 1:00;0;0;0
6.8.2017 2:00;0;0;0
6.8.2017 3:00;0;0;0
6.8.2017 4:00;0;0;0
6.8.2017 5:00;0;0;0
6.8.2017 6:00;4;0;4
6.8.2017 7:00;5;3;2
6.8.2017 8:00;14;5;9
6.8.2017 9:00;16;5;11
6.8.2017 10:00;34;25;9
6.8.2017 11:00;50;38;12
6.8.2017 12:00;43;24;19
6.8.2017 13:00;29;19;10
6.8.2017 14:00;48;40;8
6.8.2017 15:00;28;24;4
6.8.2017 16:00;39;29;10
6.8.2017 17:00;23;16;7
6.8.2017 18:00;45;32;13
6.8.2017 19:00;17;15;2
6.8.2017 20:00;0;0;0
6.8.2017 21:00;1;1;0
6.8.2017 22:00;0;0;0
6.8.2017 23:00;0;0;0
7.8.2017 0:00;0;0;0
7.8.2017 1:00;0;0;0
7.8.2017 2:00;0;0;0
7.8.2017 3:00;0;0;0
7.8.2017 4:00;0;0;0
7.8.2017 5:00;0;0;0
7.8.2017 6:00;1;0;1
7.8.2017 7:00;6;4;2
7.8.2017 8:00;14;4;10
7.8.2017 9:00;95;6;89
7.8.2017 10:00;39;23;16
7.8.2017 11:00;70;44;26
7.8.2017 12:00;68;52;16
7.8.2017 13:00;75;53;22
7.8.2017 14:00;74;51;23
7.8.2017 15:00;102;71;31
7.8.2017 16:00;134;70;64
7.8.2017 17:00;133;71;62
7.8.2017 18:00;176;108;68
7.8.2017 19:00;129;81;48
7.8.2017 20:00;63;53;10
7.8.2017 21:00;14;10;4
7.8.2017 22:00;2;2;0
7.8.2017 23:00;0;0;0
8.8.2017 0:00;0;0;0
8.8.2017 1:00;2;2;0
8.8.2017 2:00;0;0;0
8.8.2017 3:00;0;0;0
8.8.2017 4:00;0;0;0
8.8.2017 5:00;0;0;0
8.8.2017 6:00;8;2;6
8.8.2017 7:00;9;5;4
8.8.2017 8:00;45;14;31
8.8.2017 9:00;27;6;21
8.8.2017 10:00;67;31;36
8.8.2017 11:00;70;51;19
8.8.2017 12:00;60;42;18
8.8.2017 13:00;56;48;8
8.8.2017 14:00;123;101;22
8.8.2017 15:00;60;38;22
8.8.2017 16:00;56;31;25
8.8.2017 17:00;124;51;73
8.8.2017 18:00;136;84;52
8.8.2017 19:00;80;57;23
8.8.2017 20:00;48;39;9
8.8.2017 21:00;9;8;1
8.8.2017 22:00;1;0;1
8.8.2017 23:00;0;0;0
9.8.2017 0:00;0;0;0
9.8.2017 1:00;0;0;0
9.8.2017 2:00;0;0;0
9.8.2017 3:00;0;0;0
9.8.2017 4:00;0;0;0
9.8.2017 5:00;4;1;3
9.8.2017 6:00;10;2;8
9.8.2017 7:00;12;6;6
9.8.2017 8:00;40;16;24
9.8.2017 9:00;46;20;26
9.8.2017 10:00;68;38;30
9.8.2017 11:00;42;23;19
9.8.2017 12:00;67;46;21
9.8.2017 13:00;43;26;17
9.8.2017 14:00;55;38;17
9.8.2017 15:00;61;36;25
9.8.2017 16:00;82;31;51
9.8.2017 17:00;124;43;81
9.8.2017 18:00;147;81;66
9.8.2017 19:00;122;86;36
9.8.2017 20:00;60;49;11
9.8.2017 21:00;10;6;4
9.8.2017 22:00;7;6;1
9.8.2017 23:00;3;2;1
10.8.2017 0:00;3;1;2
10.8.2017 1:00;0;0;0
10.8.2017 2:00;1;0;1
10.8.2017 3:00;0;0;0
10.8.2017 4:00;0;0;0
10.8.2017 5:00;1;1;0
10.8.2017 6:00;17;5;12
10.8.2017 7:00;17;6;11
10.8.2017 8:00;26;18;8
10.8.2017 9:00;43;22;21
10.8.2017 10:00;43;22;21
10.8.2017 11:00;60;36;24
10.8.2017 12:00;15;12;3
10.8.2017 13:00;33;25;8
10.8.2017 14:00;28;19;9
10.8.2017 15:00;58;34;24
10.8.2017 16:00;64;44;20
10.8.2017 17:00;68;42;26
10.8.2017 18:00;56;26;30
10.8.2017 19:00;64;46;18
10.8.2017 20:00;27;21;6
10.8.2017 21:00;13;7;6
10.8.2017 22:00;0;0;0
10.8.2017 23:00;2;2;0
11.8.2017 0:00;0;0;0
11.8.2017 1:00;0;0;0
11.8.2017 2:00;0;0;0
11.8.2017 3:00;0;0;0
11.8.2017 4:00;0;0;0
11.8.2017 5:00;0;0;0
11.8.2017 6:00;5;3;2
11.8.2017 7:00;11;6;5
11.8.2017 8:00;32;4;28
11.8.2017 9:00;35;16;19
11.8.2017 10:00;52;34;18
11.8.2017 11:00;36;13;23
11.8.2017 12:00;17;4;13
11.8.2017 13:00;27;16;11
11.8.2017 14:00;60;52;8
11.8.2017 15:00;126;92;34
11.8.2017 16:00;48;31;17
11.8.2017 17:00;39;33;6
11.8.2017 18:00;33;24;9
11.8.2017 19:00;15;14;1
11.8.2017 20:00;0;0;0
11.8.2017 21:00;0;0;0
11.8.2017 22:00;0;0;0
11.8.2017 23:00;0;0;0
12.8.2017 0:00;0;0;0
12.8.2017 1:00;1;1;0
12.8.2017 2:00;0;0;0
12.8.2017 3:00;0;0;0
12.8.2017 4:00;0;0;0
12.8.2017 5:00;0;0;0
12.8.2017 6:00;2;0;2
12.8.2017 7:00;12;5;7
12.8.2017 8:00;18;5;13
12.8.2017 9:00;40;15;25
12.8.2017 10:00;63;30;33
12.8.2017 11:00;88;44;44
12.8.2017 12:00;59;38;21
12.8.2017 13:00;92;57;35
12.8.2017 14:00;97;62;35
12.8.2017 15:00;104;77;27
12.8.2017 16:00;152;121;31
12.8.2017 17:00;84;58;26
12.8.2017 18:00;60;42;18
12.8.2017 19:00;28;20;8
12.8.2017 20:00;9;9;0
12.8.2017 21:00;5;2;3
12.8.2017 22:00;4;2;2
12.8.2017 23:00;0;0;0
13.8.2017 0:00;0;0;0
13.8.2017 1:00;0;0;0
13.8.2017 2:00;0;0;0
13.8.2017 3:00;0;0;0
13.8.2017 4:00;0;0;0
13.8.2017 5:00;1;0;1
13.8.2017 6:00;4;0;4
13.8.2017 7:00;21;2;19
13.8.2017 8:00;38;12;26
13.8.2017 9:00;62;19;43
13.8.2017 10:00;105;50;55
13.8.2017 11:00;109;57;52
13.8.2017 12:00;119;56;63
13.8.2017 13:00;81;51;30
13.8.2017 14:00;100;53;47
13.8.2017 15:00;115;59;56
13.8.2017 16:00;137;85;52
13.8.2017 17:00;144;80;64
13.8.2017 18:00;90;59;31
13.8.2017 19:00;47;38;9
13.8.2017 20:00;26;14;12
13.8.2017 21:00;6;3;3
13.8.2017 22:00;0;0;0
13.8.2017 23:00;2;2;0
14.8.2017 0:00;0;0;0
14.8.2017 1:00;0;0;0
14.8.2017 2:00;0;0;0
14.8.2017 3:00;0;0;0
14.8.2017 4:00;0;0;0
14.8.2017 5:00;1;1;0
14.8.2017 6:00;6;1;5
14.8.2017 7:00;13;8;5
14.8.2017 8:00;16;7;9
14.8.2017 9:00;22;8;14
14.8.2017 10:00;63;38;25
14.8.2017 11:00;64;35;29
14.8.2017 12:00;53;22;31
14.8.2017 13:00;72;41;31
14.8.2017 14:00;89;64;25
14.8.2017 15:00;88;34;54
14.8.2017 16:00;129;66;63
14.8.2017 17:00;141;79;62
14.8.2017 18:00;153;98;55
14.8.2017 19:00;114;79;35
14.8.2017 20:00;46;34;12
14.8.2017 21:00;6;3;3
14.8.2017 22:00;1;1;0
14.8.2017 23:00;2;1;1
15.8.2017 0:00;0;0;0
15.8.2017 1:00;0;0;0
15.8.2017 2:00;0;0;0
15.8.2017 3:00;0;0;0
15.8.2017 4:00;0;0;0
15.8.2017 5:00;3;0;3
15.8.2017 6:00;5;1;4
15.8.2017 7:00;13;8;5
15.8.2017 8:00;27;18;9
15.8.2017 9:00;37;23;14
15.8.2017 10:00;66;34;32
15.8.2017 11:00;78;49;29
15.8.2017 12:00;81;56;25
15.8.2017 13:00;105;79;26
15.8.2017 14:00;70;33;37
15.8.2017 15:00;125;93;32
15.8.2017 16:00;117;57;60
15.8.2017 17:00;125;47;78
15.8.2017 18:00;150;97;53
15.8.2017 19:00;158;112;46
15.8.2017 20:00;55;47;8
15.8.2017 21:00;17;17;0
15.8.2017 22:00;2;2;0
15.8.2017 23:00;3;3;0
16.8.2017 0:00;0;0;0
16.8.2017 1:00;0;0;0
16.8.2017 2:00;0;0;0
16.8.2017 3:00;0;0;0
16.8.2017 4:00;0;0;0
16.8.2017 5:00;0;0;0
16.8.2017 6:00;11;4;7
16.8.2017 7:00;16;6;10
16.8.2017 8:00;12;7;5
16.8.2017 9:00;28;14;14
16.8.2017 10:00;60;34;26
16.8.2017 11:00;35;15;20
16.8.2017 12:00;42;28;14
16.8.2017 13:00;49;32;17
16.8.2017 14:00;91;54;37
16.8.2017 15:00;56;51;5
16.8.2017 16:00;63;39;24
16.8.2017 17:00;98;39;59
16.8.2017 18:00;97;49;48
16.8.2017 19:00;85;54;31
16.8.2017 20:00;41;33;8
16.8.2017 21:00;5;5;0
16.8.2017 22:00;2;0;2
16.8.2017 23:00;0;0;0
17.8.2017 0:00;0;0;0
17.8.2017 1:00;0;0;0
17.8.2017 2:00;0;0;0
17.8.2017 3:00;0;0;0
17.8.2017 4:00;0;0;0
17.8.2017 5:00;0;0;0
17.8.2017 6:00;7;2;5
17.8.2017 7:00;12;3;9
17.8.2017 8:00;29;14;15
17.8.2017 9:00;26;7;19
17.8.2017 10:00;37;14;23
17.8.2017 11:00;51;29;22
17.8.2017 12:00;31;16;15
17.8.2017 13:00;37;20;17
17.8.2017 14:00;51;37;14
17.8.2017 15:00;66;38;28
17.8.2017 16:00;71;36;35
17.8.2017 17:00;98;42;56
17.8.2017 18:00;122;59;63
17.8.2017 19:00;136;94;42
17.8.2017 20:00;53;45;8
17.8.2017 21:00;8;8;0
17.8.2017 22:00;0;0;0
17.8.2017 23:00;1;0;1
18.8.2017 0:00;0;0;0
18.8.2017 1:00;0;0;0
18.8.2017 2:00;0;0;0
18.8.2017 3:00;0;0;0
18.8.2017 4:00;0;0;0
18.8.2017 5:00;2;2;0
18.8.2017 6:00;15;2;13
18.8.2017 7:00;21;12;9
18.8.2017 8:00;32;16;16
18.8.2017 9:00;81;22;59
18.8.2017 10:00;40;20;20
18.8.2017 11:00;40;28;12
18.8.2017 12:00;37;24;13
18.8.2017 13:00;32;25;7
18.8.2017 14:00;50;24;26
18.8.2017 15:00;70;37;33
18.8.2017 16:00;61;30;31
18.8.2017 17:00;47;26;21
18.8.2017 18:00;50;26;24
18.8.2017 19:00;44;32;12
18.8.2017 20:00;26;18;8
18.8.2017 21:00;8;5;3
18.8.2017 22:00;3;3;0
18.8.2017 23:00;3;0;3
19.8.2017 0:00;1;0;1
19.8.2017 1:00;2;0;2
19.8.2017 2:00;0;0;0
19.8.2017 3:00;3;3;0
19.8.2017 4:00;0;0;0
19.8.2017 5:00;0;0;0
19.8.2017 6:00;3;0;3
19.8.2017 7:00;16;1;15
19.8.2017 8:00;19;8;11
19.8.2017 9:00;41;13;28
19.8.2017 10:00;79;40;39
19.8.2017 11:00;56;34;22
19.8.2017 12:00;32;25;7
19.8.2017 13:00;20;18;2
19.8.2017 14:00;27;23;4
19.8.2017 15:00;62;59;3
19.8.2017 16:00;24;22;2
19.8.2017 17:00;3;2;1
19.8.2017 18:00;11;6;5
19.8.2017 19:00;14;11;3
19.8.2017 20:00;5;5;0
19.8.2017 21:00;1;0;1
19.8.2017 22:00;2;2;0
19.8.2017 23:00;0;0;0
20.8.2017 0:00;0;0;0
20.8.2017 1:00;0;0;0
20.8.2017 2:00;0;0;0
20.8.2017 3:00;0;0;0
20.8.2017 4:00;0;0;0
20.8.2017 5:00;0;0;0
20.8.2017 6:00;0;0;0
20.8.2017 7:00;0;0;0
20.8.2017 8:00;5;0;5
20.8.2017 9:00;17;3;14
20.8.2017 10:00;16;9;7
20.8.2017 11:00;27;15;12
20.8.2017 12:00;25;21;4
20.8.2017 13:00;47;25;22
20.8.2017 14:00;65;25;40
20.8.2017 15:00;123;53;70
20.8.2017 16:00;123;67;56
20.8.2017 17:00;169;94;75
20.8.2017 18:00;137;86;51
20.8.2017 19:00;68;60;8
20.8.2017 20:00;15;15;0
20.8.2017 21:00;1;0;1
20.8.2017 22:00;0;0;0
20.8.2017 23:00;0;0;0
21.8.2017 0:00;0;0;0
21.8.2017 1:00;0;0;0
21.8.2017 2:00;0;0;0
21.8.2017 3:00;1;0;1
21.8.2017 4:00;0;0;0
21.8.2017 5:00;2;1;1
21.8.2017 6:00;4;4;0
21.8.2017 7:00;7;3;4
21.8.2017 8:00;18;10;8
21.8.2017 9:00;94;10;84
21.8.2017 10:00;41;7;34
21.8.2017 11:00;57;36;21
21.8.2017 12:00;48;30;18
21.8.2017 13:00;52;36;16
21.8.2017 14:00;112;82;30
21.8.2017 15:00;96;65;31
21.8.2017 16:00;88;54;34
21.8.2017 17:00;63;30;33
21.8.2017 18:00;58;22;36
21.8.2017 19:00;69;54;15
21.8.2017 20:00;18;12;6
21.8.2017 21:00;1;1;0
21.8.2017 22:00;0;0;0
21.8.2017 23:00;0;0;0
22.8.2017 0:00;0;0;0
22.8.2017 1:00;0;0;0
22.8.2017 2:00;0;0;0
22.8.2017 3:00;0;0;0
22.8.2017 4:00;0;0;0
22.8.2017 5:00;3;1;2
22.8.2017 6:00;5;2;3
22.8.2017 7:00;21;9;12
22.8.2017 8:00;20;9;11
22.8.2017 9:00;34;8;26
22.8.2017 10:00;41;20;21
22.8.2017 11:00;44;32;12
22.8.2017 12:00;77;55;22
22.8.2017 13:00;54;43;11
22.8.2017 14:00;114;92;22
22.8.2017 15:00;74;44;30
22.8.2017 16:00;72;25;47
22.8.2017 17:00;135;43;92
22.8.2017 18:00;143;80;63
22.8.2017 19:00;119;97;22
22.8.2017 20:00;38;36;2
22.8.2017 21:00;3;0;3
22.8.2017 22:00;0;0;0
22.8.2017 23:00;1;0;1
23.8.2017 0:00;0;0;0
23.8.2017 1:00;0;0;0
23.8.2017 2:00;0;0;0
23.8.2017 3:00;0;0;0
23.8.2017 4:00;0;0;0
23.8.2017 5:00;0;0;0
23.8.2017 6:00;7;2;5
23.8.2017 7:00;10;5;5
23.8.2017 8:00;20;14;6
23.8.2017 9:00;32;11;21
23.8.2017 10:00;37;11;26
23.8.2017 11:00;89;30;59
23.8.2017 12:00;64;42;22
23.8.2017 13:00;97;67;30
23.8.2017 14:00;84;65;19
23.8.2017 15:00;107;66;41
23.8.2017 16:00;113;42;71
23.8.2017 17:00;152;78;74
23.8.2017 18:00;148;68;80
23.8.2017 19:00;127;104;23
23.8.2017 20:00;25;20;5
23.8.2017 21:00;4;3;1
23.8.2017 22:00;1;0;1
23.8.2017 23:00;0;0;0
24.8.2017 0:00;0;0;0
24.8.2017 1:00;0;0;0
24.8.2017 2:00;0;0;0
24.8.2017 3:00;0;0;0
24.8.2017 4:00;0;0;0
24.8.2017 5:00;1;1;0
24.8.2017 6:00;3;1;2
24.8.2017 7:00;13;6;7
24.8.2017 8:00;15;9;6
24.8.2017 9:00;29;14;15
24.8.2017 10:00;41;15;26
24.8.2017 11:00;41;20;21
24.8.2017 12:00;60;28;32
24.8.2017 13:00;58;32;26
24.8.2017 14:00;59;36;23
24.8.2017 15:00;71;42;29
24.8.2017 16:00;104;55;49
24.8.2017 17:00;117;58;59
24.8.2017 18:00;131;63;68
24.8.2017 19:00;97;74;23
24.8.2017 20:00;35;32;3
24.8.2017 21:00;2;2;0
24.8.2017 22:00;0;0;0
24.8.2017 23:00;3;0;3
25.8.2017 0:00;1;1;0
25.8.2017 1:00;0;0;0
25.8.2017 2:00;0;0;0
25.8.2017 3:00;0;0;0
25.8.2017 4:00;0;0;0
25.8.2017 5:00;3;1;2
25.8.2017 6:00;6;2;4
25.8.2017 7:00;6;3;3
25.8.2017 8:00;23;10;13
25.8.2017 9:00;50;12;38
25.8.2017 10:00;35;12;23
25.8.2017 11:00;22;5;17
25.8.2017 12:00;42;25;17
25.8.2017 13:00;49;26;23
25.8.2017 14:00;59;41;18
25.8.2017 15:00;84;51;33
25.8.2017 16:00;83;44;39
25.8.2017 17:00;89;45;44
25.8.2017 18:00;92;53;39
25.8.2017 19:00;60;40;20
25.8.2017 20:00;23;16;7
25.8.2017 21:00;6;5;1
25.8.2017 22:00;4;2;2
25.8.2017 23:00;0;0;0
26.8.2017 0:00;0;0;0
26.8.2017 1:00;0;0;0
26.8.2017 2:00;1;1;0
26.8.2017 3:00;0;0;0
26.8.2017 4:00;0;0;0
26.8.2017 5:00;0;0;0
26.8.2017 6:00;1;0;1
26.8.2017 7:00;15;3;12
26.8.2017 8:00;39;7;32
26.8.2017 9:00;79;33;46
26.8.2017 10:00;107;26;81
26.8.2017 11:00;81;36;45
26.8.2017 12:00;111;57;54
26.8.2017 13:00;103;51;52
26.8.2017 14:00;89;59;30
26.8.2017 15:00;101;75;26
26.8.2017 16:00;127;70;57
26.8.2017 17:00;78;41;37
26.8.2017 18:00;110;76;34
26.8.2017 19:00;71;57;14
26.8.2017 20:00;24;20;4
26.8.2017 21:00;10;10;0
26.8.2017 22:00;0;0;0
26.8.2017 23:00;0;0;0
27.8.2017 0:00;2;0;2
27.8.2017 1:00;0;0;0
27.8.2017 2:00;0;0;0
27.8.2017 3:00;0;0;0
27.8.2017 4:00;0;0;0
27.8.2017 5:00;0;0;0
27.8.2017 6:00;2;0;2
27.8.2017 7:00;8;1;7
27.8.2017 8:00;19;5;14
27.8.2017 9:00;62;17;45
27.8.2017 10:00;103;42;61
27.8.2017 11:00;100;34;66
27.8.2017 12:00;101;58;43
27.8.2017 13:00;78;53;25
27.8.2017 14:00;68;41;27
27.8.2017 15:00;98;54;44
27.8.2017 16:00;95;66;29
27.8.2017 17:00;81;65;16
27.8.2017 18:00;25;19;6
27.8.2017 19:00;14;9;5
27.8.2017 20:00;9;9;0
27.8.2017 21:00;0;0;0
27.8.2017 22:00;1;0;1
27.8.2017 23:00;0;0;0
28.8.2017 0:00;0;0;0
28.8.2017 1:00;0;0;0
28.8.2017 2:00;0;0;0
28.8.2017 3:00;0;0;0
28.8.2017 4:00;0;0;0
28.8.2017 5:00;0;0;0
28.8.2017 6:00;2;1;1
28.8.2017 7:00;3;1;2
28.8.2017 8:00;11;2;9
28.8.2017 9:00;21;8;13
28.8.2017 10:00;28;17;11
28.8.2017 11:00;52;34;18
28.8.2017 12:00;43;27;16
28.8.2017 13:00;73;49;24
28.8.2017 14:00;108;81;27
28.8.2017 15:00;74;45;29
28.8.2017 16:00;75;41;34
28.8.2017 17:00;91;58;33
28.8.2017 18:00;107;64;43
28.8.2017 19:00;76;54;22
28.8.2017 20:00;23;18;5
28.8.2017 21:00;4;2;2
28.8.2017 22:00;1;0;1
28.8.2017 23:00;0;0;0
29.8.2017 0:00;1;0;1
29.8.2017 1:00;0;0;0
29.8.2017 2:00;0;0;0
29.8.2017 3:00;0;0;0
29.8.2017 4:00;1;1;0
29.8.2017 5:00;0;0;0
29.8.2017 6:00;3;1;2
29.8.2017 7:00;3;2;1
29.8.2017 8:00;35;8;27
29.8.2017 9:00;128;20;108
29.8.2017 10:00;198;40;158
29.8.2017 11:00;185;83;102
29.8.2017 12:00;188;92;96
29.8.2017 13:00;203;140;63
29.8.2017 14:00;202;93;109
29.8.2017 15:00;227;120;107
29.8.2017 16:00;221;137;84
29.8.2017 17:00;188;124;64
29.8.2017 18:00;155;121;34
29.8.2017 19:00;112;101;11
29.8.2017 20:00;31;25;6
29.8.2017 21:00;4;2;2
29.8.2017 22:00;0;0;0
29.8.2017 23:00;0;0;0
30.8.2017 0:00;0;0;0
30.8.2017 1:00;0;0;0
30.8.2017 2:00;0;0;0
30.8.2017 3:00;0;0;0
30.8.2017 4:00;0;0;0
30.8.2017 5:00;1;1;0
30.8.2017 6:00;1;0;1
30.8.2017 7:00;6;3;3
30.8.2017 8:00;8;3;5
30.8.2017 9:00;24;14;10
30.8.2017 10:00;54;20;34
30.8.2017 11:00;24;17;7
30.8.2017 12:00;20;10;10
30.8.2017 13:00;29;18;11
30.8.2017 14:00;27;13;14
30.8.2017 15:00;53;26;27
30.8.2017 16:00;62;32;30
30.8.2017 17:00;99;39;60
30.8.2017 18:00;81;39;42
30.8.2017 19:00;70;53;17
30.8.2017 20:00;20;20;0
30.8.2017 21:00;6;2;4
30.8.2017 22:00;0;0;0
30.8.2017 23:00;0;0;0
31.8.2017 0:00;0;0;0
31.8.2017 1:00;0;0;0
31.8.2017 2:00;0;0;0
31.8.2017 3:00;0;0;0
31.8.2017 4:00;0;0;0
31.8.2017 5:00;2;2;0
31.8.2017 6:00;4;2;2
31.8.2017 7:00;11;4;7
31.8.2017 8:00;14;3;11
31.8.2017 9:00;29;14;15
31.8.2017 10:00;39;12;27
31.8.2017 11:00;36;17;19
31.8.2017 12:00;39;21;18
31.8.2017 13:00;39;22;17
31.8.2017 14:00;66;40;26
31.8.2017 15:00;74;43;31
31.8.2017 16:00;70;43;27
31.8.2017 17:00;96;41;55
31.8.2017 18:00;64;37;27
31.8.2017 19:00;65;45;20
31.8.2017 20:00;29;21;8
31.8.2017 21:00;0;0;0
31.8.2017 22:00;2;2;0
31.8.2017 23:00;0;0;0
2017 August;27161;15687;11474
